station_name,station_lat,station_long,census_tract,average_ridership,percent_minority,percent_employed,total_pop,income_per_cap,percent_poverty,percent_transit,percent_walk,total_num_jobs,average_pop,average_num_jobs,mean_commute,bus_dist,rail_dist,professional,service,office,construction,production,bus_lat,bus_long,rail_lat,rail_long
31208,38.8763,-77.0037,11001007200,95.05050505,0.346,0.665575916,4584,63970,0.122,0.292,0.24,7955,916.8,1591,22.1,0.009718145,0.124179942,75,6.2,16.1,1.5,1.2,38.876384,-77.003731,38.876588,-77.005086
31634,38.87501,-77.0024,11001007200,113.1919192,0.346,0.665575916,4584,63970,0.122,0.292,0.24,7955,916.8,1591,22.1,0.191357988,0.291294035,75,6.2,16.1,1.5,1.2,38.876384,-77.003731,38.876588,-77.005086
31209,38.8743,-77.0057,11001007200,99.8989899,0.346,0.665575916,4584,63970,0.122,0.292,0.24,7955,916.8,1591,22.1,0.261512597,0.259906905,75,6.2,16.1,1.5,1.2,38.876427,-77.006989,38.876588,-77.005086
31628,38.878854,-77.005727,11001007200,148.8686869,0.346,0.665575916,4584,63970,0.122,0.292,0.24,7955,916.8,1591,22.1,0.069774245,0.258004994,75,6.2,16.1,1.5,1.2,38.878227,-77.005759,38.876588,-77.005086
31635,38.876737,-76.994468,11001007200,28.61616162,0.346,0.665575916,4584,63970,0.122,0.292,0.24,7955,916.8,1591,22.1,0.02844479,0.824810352,75,6.2,16.1,1.5,1.2,38.876559,-76.994704,38.884124,-76.995334
31619,38.890461,-76.988355,11001008002,102.2020202,0.409,0.655950367,3546,61679,0.072,0.313,0.063,641,1773,320.5,27.7,0.071303991,0.928113266,70.9,6.3,16.3,1.2,5.4,38.889865,-76.988051,38.884124,-76.995334
31630,38.889908,-76.983326,11001008002,46.36363636,0.409,0.655950367,3546,61679,0.072,0.313,0.063,641,1773,320.5,27.7,0.022547087,0.671009615,70.9,6.3,16.3,1.2,5.4,38.889709,-76.983276,38.88594,-76.977485
31278,38.912648,-77.041834,11001004202,122.5252525,0.234,0.812523719,2635,90910,0.074,0.417,0.285,2663,2635,2663,27.6,0.265751066,0.382735743,85.6,5.8,8.5,0,0,38.912208,-77.044853,38.909499,-77.04362
31626,38.88732,-76.983569,11001006801,49.35353535,0.638,0.623202776,2017,47228,0.101,0.442,0.042,89,2017,89,29.8,0.066146164,0.548490544,60.1,13.6,19.4,2.8,4.1,38.886859,-76.983086,38.88594,-76.977485
31014,38.897315,-77.070993,51013101603,106.989899,0.319,0.716652858,3621,90083,0.146,0.555,0.116,13748,1810.5,6874,28.1,0.065241339,0.089682672,74.9,5.4,18.9,0,0.8,38.896931,-77.071563,38.896595,-77.07146
31027,38.896355,-77.078408,51013101603,13.28282828,0.319,0.716652858,3621,90083,0.146,0.555,0.116,13748,1810.5,6874,28.1,0.164505131,0.601878695,74.9,5.4,18.9,0,0.8,38.89783,-77.078261,38.896595,-77.07146
31512,38.903732,-76.987211,11001008802,34.97979798,0.83,0.451283167,4598,32758,0.258,0.288,0.049,497,4598,497,30.2,0.0989072,1.42279192,48.1,19.3,24,2.8,5.7,38.903297,-76.986214,38.907407,-77.002961
31051,38.889365,-77.077294,51013101703,15.87878788,0.182,0.790322581,1984,84392,0.055,0.272,0.142,258,1984,258,24.5,0.045528488,0.619823954,79.9,1.9,16.3,1,0.9,38.88937,-77.07782,38.891499,-77.08391
31089,38.890612,-77.084801,51013101802,55.23232323,0.386,0.712085656,6818,73951,0.143,0.385,0.117,8663,3409,4331.5,27.7,0.079699504,0.125197492,74.9,9.4,9.3,3.4,3,38.891308,-77.085021,38.891499,-77.08391
31050,38.884961,-77.08777,51013101802,11.52525253,0.386,0.712085656,6818,73951,0.143,0.385,0.117,8663,3409,4331.5,27.7,0.00923576,0.800082564,74.9,9.4,9.3,3.4,3,38.884878,-77.087766,38.891499,-77.08391
31607,38.882915,-76.987907,11001006900,33.45454545,0.31,0.71389271,2181,71766,0.039,0.407,0.056,1231,1090.5,615.5,28.2,0.152227305,0.298308637,76.9,4.6,13.5,4.2,0.8,38.881554,-76.988097,38.880841,-76.985721
31644,38.882489,-76.990121,11001006900,34.48484848,0.31,0.71389271,2181,71766,0.039,0.407,0.056,1231,1090.5,615.5,28.2,0.069241662,0.422651658,76.9,4.6,13.5,4.2,0.8,38.882697,-76.990875,38.880841,-76.985721
31617,38.900413,-76.982872,11001008903,41.29292929,0.94,0.38989899,3465,21998,0.327,0.367,0.056,188,3465,188,31.6,0.012784058,1.675494991,33,28.3,26,7.1,5.6,38.900435,-76.983017,38.88594,-76.977485
31049,38.883669,-77.113905,51013101402,13.26262626,0.289,0.777084701,3046,71368,0.04,0.258,0.091,8066,1523,4033,30.2,0.167710634,0.251729023,81.9,6.8,9.9,0,1.4,38.882198,-77.114333,38.882071,-77.111845
31920,38.888282,-77.111066,51013101402,7.97979798,0.289,0.777084701,3046,71368,0.04,0.258,0.091,8066,1523,4033,30.2,0.259364164,0.693915282,81.9,6.8,9.9,0,1.4,38.887478,-77.108253,38.882071,-77.111845
31000,38.858971,-77.05323,51013103503,17.64646465,0.373,0.812025686,3426,75916,0.035,0.479,0.13,1952,1713,976,29.4,0.099987783,0.263701663,83.3,2.8,11,0,2.8,38.859735,-77.053839,38.85779,-77.050589
31122,38.928893,-77.03625,11001002802,55.56565657,0.754,0.620631579,4750,31109,0.196,0.619,0.085,1881,4750,1881,31.5,0.0366181,0.301595888,47.3,29.9,9.6,9.7,3.6,38.928733,-77.03662,38.928672,-77.032775
31009,38.848466,-77.051514,51013103402,28.26262626,0.357,0.698522707,5483,86608,0.081,0.467,0.05,18443,685.375,2305.375,27.6,0.083100448,0.835554402,79.8,5.4,12.6,1.4,0.8,38.849074,-77.050956,38.852985,-77.043805
31011,38.8533,-77.0498,51013103402,42.86868687,0.357,0.698522707,5483,86608,0.081,0.467,0.05,18443,685.375,2305.375,27.6,0.048767572,0.503918055,79.8,5.4,12.6,1.4,0.8,38.853217,-77.050353,38.85779,-77.050589
31002,38.856425,-77.049232,51013103402,51.72727273,0.357,0.698522707,5483,86608,0.081,0.467,0.05,18443,685.375,2305.375,27.6,0.099205854,0.191947987,79.8,5.4,12.6,1.4,0.8,38.855533,-77.049255,38.85779,-77.050589
31010,38.8426,-77.0502,51013103402,24.58585859,0.357,0.698522707,5483,86608,0.081,0.467,0.05,18443,685.375,2305.375,27.6,0.100711674,1.280692483,79.8,5.4,12.6,1.4,0.8,38.842838,-77.051322,38.852985,-77.043805
31003,38.86017,-77.049593,51013103402,35.73737374,0.357,0.698522707,5483,86608,0.081,0.467,0.05,18443,685.375,2305.375,27.6,0.24051568,0.278341154,79.8,5.4,12.6,1.4,0.8,38.858463,-77.051299,38.85779,-77.050589
31007,38.857405,-77.051132,51013103402,56.51515152,0.357,0.698522707,5483,86608,0.081,0.467,0.05,18443,685.375,2305.375,27.6,0.0783425,0.063587274,79.8,5.4,12.6,1.4,0.8,38.858108,-77.051192,38.85779,-77.050589
31090,38.865553,-77.05003,51013103402,7.333333333,0.357,0.698522707,5483,86608,0.081,0.467,0.05,18443,685.375,2305.375,27.6,0.396759684,0.54504603,79.8,5.4,12.6,1.4,0.8,38.864452,-77.054389,38.869349,-77.054013
31012,38.850688,-77.05152,51013103402,15.76767677,0.357,0.698522707,5483,86608,0.081,0.467,0.05,18443,685.375,2305.375,27.6,0.036837006,0.715242489,79.8,5.4,12.6,1.4,0.8,38.850898,-77.051849,38.852985,-77.043805
31052,38.844015,-77.050537,51013980200,20.74747475,0,1,8,58961.18722,0,0.5,0,5333,4,2666.5,29.06969876,0.147481031,1.155299882,50,0,50,0,0,38.842838,-77.051322,38.852985,-77.043805
31064,38.865029,-77.039511,51013980200,1.242424242,0,1,8,57277.81293,0,0.5,0,5333,4,2666.5,28.46863239,1.146894252,1.252175597,50,0,50,0,0,38.857928,-77.049118,38.85779,-77.050589
31115,38.928121,-77.023795,11001003100,63.84848485,0.741,0.607462687,3350,37455,0.106,0.484,0.047,611,3350,611,34.1,0.05556488,0.779201106,44.7,19.9,22,8.5,5,38.92826,-77.023178,38.928672,-77.032775
31302,38.934881,-77.072755,11001001002,42.87878788,0.257,0.646554189,3497,57766,0.283,0.304,0.175,6729,3497,6729,26.9,0.061690379,1.256831145,67.7,13.8,18.2,0,0.3,38.934395,-77.072411,38.934703,-77.058226
31404,38.9418,-77.0251,11001002400,39.6969697,0.818,0.569180174,4257,40973,0.078,0.448,0.027,1089,4257,1089,30.4,0.027874567,0.637181388,51.3,19.2,18,10.3,1.2,38.941932,-77.024826,38.936077,-77.024728
31507,38.928743,-77.012457,11001002302,24.50505051,0.611,0.45119813,1711,39218,0.239,0.286,0.048,14765,1711,14765,34.6,0.106384114,1.33851808,77.6,9.5,8.8,0,4.1,38.92969,-77.012282,38.936077,-77.024728
32055,38.979875,-77.093522,24031704803,16.31313131,0.367,0.649530127,3618,57934,0.083,0.301,0.099,4936,1809,2468,28.7,0.117498294,0.496294974,67,15.4,14.7,1.7,1.2,38.980671,-77.092628,38.984282,-77.094431
32029,38.977093,-77.094589,24031704803,3.818181818,0.367,0.649530127,3618,57934,0.083,0.301,0.099,4936,1809,2468,28.7,0.303157802,0.799496985,67,15.4,14.7,1.7,1.2,38.978251,-77.091414,38.984282,-77.094431
31319,38.949813,-77.080217,11001001100,13.06060606,0.268,0.535187876,4817,93196,0.04,0.386,0.049,6232,1204.25,1558,30.5,0.033044074,0.228943236,81.4,3.3,13.8,0,1.4,38.949516,-77.08023,38.947808,-77.079615
31310,38.955016,-77.069956,11001001100,25.58585859,0.268,0.535187876,4817,93196,0.04,0.386,0.049,6232,1204.25,1558,30.5,0.084974712,1.157599921,81.4,3.3,13.8,0,1.4,38.955765,-77.070151,38.947808,-77.079615
31303,38.947607,-77.079382,11001001100,32.36363636,0.268,0.535187876,4817,93196,0.04,0.386,0.049,6232,1204.25,1558,30.5,0.008892717,0.030092078,81.4,3.3,13.8,0,1.4,38.947681,-77.079421,38.947808,-77.079615
31309,38.954812,-77.082426,11001001100,8.838383838,0.268,0.535187876,4817,93196,0.04,0.386,0.049,6232,1204.25,1558,30.5,0.028184741,0.727278042,81.4,3.3,13.8,0,1.4,38.95488,-77.08274,38.960744,-77.085969
31518,38.915604,-76.983683,11001008803,34.63636364,0.768,0.3216946,2148,13641,0.518,0.342,0.24,2920,716,973.3333333,28.3,0.158756129,1.207821698,30.1,23,19.8,8.1,19,38.914321,-76.984488,38.920741,-76.995984
31517,38.907908,-76.99707,11001008803,51.94949495,0.768,0.3216946,2148,13641,0.518,0.342,0.24,2920,716,973.3333333,28.3,0.255033968,0.51276782,30.1,23,19.8,8.1,19,38.906925,-76.999733,38.907407,-77.002961
31508,38.90509,-76.9941,11001008803,33.53535354,0.768,0.3216946,2148,13641,0.518,0.342,0.24,2920,716,973.3333333,28.3,0.066820689,0.808862715,30.1,23,19.8,8.1,19,38.904612,-76.994568,38.907407,-77.002961
31601,38.8896,-76.9769,11001006804,34.50505051,0.968,0.003730078,2949,4691,0.908,0.364,0.636,402,2949,402,25.70028184,0.055177786,0.410111009,36.4,63.6,0,0,0,38.889136,-76.977126,38.88594,-76.977485
31606,38.8803,-76.9862,11001007100,60.03030303,0.621,0.444516971,3064,42733,0.25,0.515,0.087,2925,3064,2925,27,0.053498452,0.073061149,76.2,10.6,12.4,0.7,0.1,38.879959,-76.985764,38.880841,-76.985721
32040,38.96115,-77.088659,24031705602,8.505050505,0.297,0.524429272,4687,67728,0.031,0.416,0.176,5328,2343.5,2664,26.2,0.128565308,0.236924643,75.9,8.2,15.9,0,0,38.962082,-77.089539,38.960744,-77.085969
32014,38.961763,-77.085998,24031705602,15.38383838,0.297,0.524429272,4687,67728,0.031,0.416,0.176,5328,2343.5,2664,26.2,0.026267908,0.113335361,75.9,8.2,15.9,0,0,38.961528,-77.085967,38.960744,-77.085969
31069,38.871822,-77.107906,51013102003,18.39393939,0.471,0.536566977,3979,38665,0.185,0.306,0.066,1150,3979,1150,28,0.005267019,1.189553903,63.6,14.2,17.7,0,4.5,38.871867,-77.107887,38.882071,-77.111845
31077,38.88992,-77.071301,51013980100,82.63636364,0,1,16,93255.82507,0,0,0,3761,8,1880.5,26.13519306,0.155162799,0.742353685,100,0,0,0,0,38.891227,-77.071929,38.896595,-77.07146
31062,38.896553,-77.06714,51013980100,18.66666667,0,1,16,92395.16849,0,0,0,3761,8,1880.5,25.78827353,0.385070161,0.373885705,100,0,0,0,0,38.896931,-77.071563,38.896595,-77.07146
31706,38.86559,-76.952103,11001007604,2.232323232,0.963,0.476633032,3766,32246,0.18,0.37,0.006,94,1883,47,33.2,0.010246523,1.647483115,39.3,16,30.7,8.5,5.5,38.865677,-76.952142,38.851187,-76.956565
31700,38.860227,-76.966572,11001007604,1.434343434,0.963,0.476633032,3766,32246,0.18,0.37,0.006,94,1883,47,33.2,0.054504923,1.3271305,39.3,16,30.7,8.5,5.5,38.860354,-76.965964,38.851187,-76.956565
31904,38.885321,-77.156427,51013101100,8.737373737,0.123,0.654712405,5772,70902,0.028,0.234,0.014,3062,5772,3062,28.6,0.125671251,0.086933075,74.7,10.4,13.8,0.4,0.8,38.886378,-77.156941,38.885841,-77.157177
31118,38.917622,-77.01597,11001003400,56.26262626,0.737,0.437659033,4716,26110,0.188,0.412,0.102,2643,2358,1321.5,27.5,0.156117167,0.750630605,50,18.4,29.1,1.5,1,38.916961,-77.017562,38.912919,-77.022194
31207,38.9249,-77.0222,11001003400,26.22222222,0.737,0.437659033,4716,26110,0.188,0.412,0.102,2643,2358,1321.5,27.5,0.077757129,1.006350839,50,18.4,29.1,1.5,1,38.924273,-77.022598,38.928672,-77.032775
31001,38.85725,-77.05332,51013103602,16.02020202,0.464,0.719735877,1363,45679,0.18,0.422,0.065,1287,681.5,643.5,31.7,0.019153328,0.243977301,79.2,1.7,19.1,0,0,38.857093,-77.053229,38.85779,-77.050589
31013,38.854381,-77.053412,51013103602,18.18181818,0.464,0.719735877,1363,45679,0.18,0.422,0.065,1287,681.5,643.5,31.7,0.044999283,0.451045511,79.2,1.7,19.1,0,0,38.85398,-77.053482,38.85779,-77.050589
31407,38.956432,-77.032947,11001002002,19.3030303,0.836,0.535412938,3911,41128,0.133,0.286,0.003,872,1955.5,436,31.9,0.016547434,2.372354624,47.4,19.8,23.9,4.5,4.4,38.956325,-77.032814,38.936077,-77.024728
31405,38.949662,-77.027333,11001002002,15.3030303,0.836,0.535412938,3911,41128,0.133,0.286,0.003,872,1955.5,436,31.9,0.023108502,1.527290963,47.4,19.8,23.9,4.5,4.4,38.949866,-77.027282,38.936077,-77.024728
31520,38.91263,-76.971923,11001011100,14.5959596,0.928,0.413114754,5490,30431,0.207,0.272,0.052,7624,2745,3812,29,0.333767815,2.268650915,43.7,19.4,29.3,4.4,3.3,38.913147,-76.975723,38.920741,-76.995984
31510,38.927095,-76.978924,11001011100,8.747474747,0.928,0.413114754,5490,30431,0.207,0.272,0.052,7624,2745,3812,29,0.060877898,1.51377889,43.7,19.4,29.3,4.4,3.3,38.927227,-76.979607,38.933234,-76.994544
31504,38.932514,-76.992889,11001009301,18.12121212,0.65,0.482833958,3204,39313,0.079,0.363,0.031,2061,1068,687,30,0.108650637,0.164018676,67.2,6.9,22.6,2.1,1.2,38.933224,-76.993752,38.933234,-76.994544
31511,38.928644,-76.990955,11001009301,17.66666667,0.65,0.482833958,3204,39313,0.079,0.363,0.031,2061,1068,687,30,0.089924102,0.597384749,67.2,6.9,22.6,2.1,1.2,38.929428,-76.9907,38.933234,-76.994544
31501,38.933668,-76.991016,11001009301,10.04040404,0.65,0.482833958,3204,39313,0.079,0.363,0.031,2061,1068,687,30,0.034327623,0.308949891,67.2,6.9,22.6,2.1,1.2,38.93336,-76.991043,38.933234,-76.994544
31820,38.87335,-76.9834,11001007601,10.68686869,0.978,0.417742707,4182,25917,0.24,0.388,0.031,600,1045.5,150,32.9,0.364604624,0.856849907,29.9,20.3,32.4,8.1,9.3,38.870193,-76.982262,38.880841,-76.985721
31805,38.873057,-76.971015,11001007601,6.575757576,0.978,0.417742707,4182,25917,0.24,0.388,0.031,600,1045.5,150,32.9,0.099054239,1.538111238,29.9,20.3,32.4,8.1,9.3,38.873778,-76.971687,38.88594,-76.977485
31812,38.870695,-76.982359,11001007601,3.121212121,0.978,0.417742707,4182,25917,0.24,0.388,0.031,600,1045.5,150,32.9,0.056447988,1.165118124,29.9,20.3,32.4,8.1,9.3,38.870193,-76.982262,38.880841,-76.985721
31802,38.867373,-76.988039,11001007601,11.63636364,0.978,0.417742707,4182,25917,0.24,0.388,0.031,600,1045.5,150,32.9,0.023772853,0.883991993,29.9,20.3,32.4,8.1,9.3,38.867241,-76.987823,38.862072,-76.995648
31516,38.920682,-76.995876,11001009102,29.08080808,0.929,0.376134644,5288,23132,0.281,0.458,0.02,4278,5288,4278,32.6,0.016951874,0.011416401,38.1,22.7,27.9,4,7.3,38.920532,-76.995911,38.920741,-76.995984
31906,38.812711,-77.061715,51510201500,6.121212121,0.108,0.550039401,3807,72576,0.014,0.349,0.017,711,3807,711,30.8,0.546879562,0.695468598,77.4,10.4,12.3,0,0,38.813515,-77.055488,38.806474,-77.061115
31638,38.900358,-77.012108,11001004702,84.06060606,0.503,0.651681001,2558,72154,0.151,0.287,0.333,4491,1279,2245.5,23.1,0.038115647,0.548852771,73.9,8.2,16.9,0.4,0.7,38.9001,-77.012398,38.897723,-77.006745
31642,38.902406,-77.016006,11001004702,30.2020202,0.503,0.651681001,2558,72154,0.151,0.287,0.333,4491,1279,2245.5,23.1,0.057098021,0.647257847,73.9,8.2,16.9,0.4,0.7,38.902588,-77.016623,38.905604,-77.022256
32039,38.999634,-77.109647,24031704600,7.090909091,0.231,0.516319869,4902,78577,0.032,0.148,0.132,2906,4902,2906,26.9,0.193295064,1.07159216,79.5,9,8.5,1.4,1.6,38.99794,-77.109145,38.999947,-77.097253
32027,38.992375,-77.100104,24031704806,12.92929293,0.264,0.755223881,3015,67757,0.033,0.213,0.209,6565,753.75,1641.25,26.9,0.086522516,0.87727647,72,4.3,18.8,0.4,4.6,38.992362,-77.101105,38.999947,-77.097253
32008,38.98954,-77.098029,24031704806,8.797979798,0.264,0.755223881,3015,67757,0.033,0.213,0.209,6565,753.75,1641.25,26.9,0.238768995,0.662221847,72,4.3,18.8,0.4,4.6,38.990195,-77.095398,38.984282,-77.094431
32028,38.990639,-77.100239,24031704806,3.777777778,0.264,0.755223881,3015,67757,0.033,0.213,0.209,6565,753.75,1641.25,26.9,0.205688926,0.866977009,72,4.3,18.8,0.4,4.6,38.992362,-77.101105,38.984282,-77.094431
32000,38.988562,-77.096539,24031704806,10.13131313,0.264,0.755223881,3015,67757,0.033,0.213,0.209,6565,753.75,1641.25,26.9,0.077813698,0.509598072,72,4.3,18.8,0.4,4.6,38.987988,-77.096024,38.984282,-77.094431
31403,38.956556,-77.019814,11001002102,11.38383838,0.915,0.520219468,4921,38372,0.18,0.336,0.024,913,4921,913,33.2,0.012029957,1.61525693,52.1,21.4,17,0.7,8.8,38.956608,-77.019936,38.951777,-77.002174
31502,38.9346,-76.9955,11001009501,21.57575758,0.77,0.40265237,7088,15095,0.231,0.337,0.164,3826,7088,3826,28.1,0.167684918,0.172941671,28.7,33.5,19.6,11.8,6.3,38.933662,-76.993982,38.933234,-76.994544
31066,38.867262,-77.072315,51013102500,14.50505051,0.365,0.752253081,5437,56547,0.055,0.221,0.016,1568,1812.333333,522.6666667,27.5,0.091144657,1.203971498,60.3,12.2,20.2,3.6,3.6,38.86658,-77.071731,38.863045,-77.059507
31096,38.86612,-77.08787,51013102500,5.858585859,0.365,0.752253081,5437,56547,0.055,0.221,0.016,1568,1812.333333,522.6666667,27.5,0.008049554,2.38084781,60.3,12.2,20.2,3.6,3.6,38.866058,-77.087822,38.88331,-77.104267
31075,38.866471,-77.076131,51013102500,5.060606061,0.365,0.752253081,5437,56547,0.055,0.221,0.016,1568,1812.333333,522.6666667,27.5,0.109056238,1.488861742,60.3,12.2,20.2,3.6,3.6,38.865582,-77.075599,38.863045,-77.059507
31301,38.938736,-77.087171,11001000901,13,0.272,0.335430039,7790,73914,0.109,0.171,0.129,6891,7790,6891,27.3,0.019509878,1.201925077,71.7,14.3,12.7,0.3,1.1,38.93891,-77.087142,38.947808,-77.079615
31304,38.922581,-77.070334,11001000400,26.47474747,0.339,0.514575412,1578,140834,0.099,0.072,0.093,2615,1578,2615,25.5,0.20849333,1.553420162,72.4,14.4,9.9,1.4,2,38.922386,-77.072731,38.924999,-77.052648
32082,39.00048,-77.00077,24031702301,1.262626263,0.8,0.58787062,3710,23515,0.235,0.238,0.012,402,3710,402,33.9,0.28905747,2.741427336,29.5,22.5,16.5,20.5,11,38.998446,-77.002853,38.993841,-77.031321
31412,38.957463,-77.002239,11001009505,9.111111111,0.944,0.427989633,2701,35238,0.097,0.406,0.026,1383,2701,1383,34.5,0.039623174,0.632279334,51,20.2,18.8,4.2,5.9,38.957107,-77.002219,38.951777,-77.002174
31028,38.893237,-77.086063,51013101602,12.94949495,0.332,0.701911589,1674,61449,0.092,0.477,0.077,2173,558,724.3333333,28.4,0.210069958,0.268455518,74.3,0.7,23.1,1.9,0,38.891392,-77.085541,38.891499,-77.08391
31924,38.892556,-77.082089,51013101602,17.38383838,0.332,0.701911589,1674,61449,0.092,0.477,0.077,2173,558,724.3333333,28.4,0.014598684,0.196601349,74.3,0.7,23.1,1.9,0,38.89244,-77.082168,38.891499,-77.08391
31017,38.891696,-77.0846,51013101602,21.15151515,0.332,0.701911589,1674,61449,0.092,0.477,0.077,2173,558,724.3333333,28.4,0.056471045,0.06360828,74.3,0.7,23.1,1.9,0,38.891308,-77.085021,38.891499,-77.08391
31414,38.967505,-77.027976,11001001804,6.595959596,0.965,0.503648336,5619,24401,0.164,0.373,0.021,307,5619,307,29.5,0.047997339,1.251156571,28.6,21.3,25.7,10,14.4,38.967731,-77.027503,38.975532,-77.017834
31408,38.975219,-77.016855,11001001702,28.8989899,0.638,0.64352903,3083,55369,0.09,0.455,0.035,2102,3083,2102,31.9,0.031444049,0.091506581,71.7,5.4,17.4,1.4,4.1,38.975346,-77.01718,38.975532,-77.017834
31711,38.908473,-76.933099,11001007806,1.585858586,0.973,0.357211538,2080,20595,0.264,0.429,0.011,202,2080,202,35.9,0.070473081,0.278718195,19.5,34.9,30.6,4.4,10.6,38.909069,-76.932822,38.907734,-76.936177
31703,38.897063,-76.947446,11001007803,4.898989899,0.989,0.447163835,3473,22943,0.212,0.357,0.04,1594,1157.666667,531.3333333,32.2,0.05577803,0.145235893,23.9,33.6,38.1,1.3,3.1,38.897556,-76.947327,38.898284,-76.948042
31704,38.901385,-76.941877,11001007803,2.474747475,0.989,0.447163835,3473,22943,0.212,0.357,0.04,1594,1157.666667,531.3333333,32.2,0.047327097,0.635232155,23.9,33.6,38.1,1.3,3.1,38.901725,-76.942206,38.898284,-76.948042
31707,38.889935,-76.93723,11001007803,3.343434343,0.989,0.447163835,3473,22943,0.212,0.357,0.04,1594,1157.666667,531.3333333,32.2,0.05461965,0.110514775,23.9,33.6,38.1,1.3,3.1,38.889927,-76.936599,38.890488,-76.938291
31305,38.934267,-77.057979,11001000600,36.16161616,0.251,0.602710716,4722,107737,0.089,0.408,0.051,1589,4722,1589,28.8,0.070864119,0.052979585,82,6.4,8.7,2,0.9,38.933745,-77.057509,38.934703,-77.058226
31903,38.799267,-77.0447,51510202001,12.46464646,0.099,0.538066324,2141,106429,0.001,0.168,0.058,949,2141,949,27.5,0.296275699,1.632651414,83.1,2.5,14.4,0,0,38.800037,-77.047973,38.806474,-77.061115
31632,38.897195,-76.983575,11001007901,47.61616162,0.812,0.418628195,3951,28348,0.231,0.305,0.029,309,3951,309,28.5,0.036696833,1.357959258,48.7,19.1,20.1,6,6,38.897525,-76.98358,38.88594,-76.977485
32025,38.975,-77.01121,24031701701,8.505050505,0.407,0.581468732,3486,50941,0.037,0.36,0.037,1108,1743,554,37,0.185795365,0.575658487,72.8,10,10.1,5.7,1.5,38.973754,-77.012642,38.975532,-77.017834
32026,38.977933,-77.006472,24031701701,12.52525253,0.407,0.581468732,3486,50941,0.037,0.36,0.037,1108,1743,554,37,0.019639854,1.017805876,72.8,10,10.1,5.7,1.5,38.978081,-77.006348,38.975532,-77.017834
31004,38.857866,-77.05949,51013103502,18.42424242,0.43,0.66657151,3503,74188,0.097,0.462,0.06,6267,700.6,1253.4,27.2,0.295374191,0.575880406,85.8,2,9.9,2.3,0,38.860461,-77.060219,38.863045,-77.059507
31005,38.862303,-77.059936,51013103502,52.32323232,0.43,0.66657151,3503,74188,0.097,0.462,0.06,6267,700.6,1253.4,27.2,0.052633621,0.090482055,85.8,2,9.9,2.3,0,38.8624,-77.059341,38.863045,-77.059507
31006,38.8637,-77.0633,51013103502,27.61616162,0.43,0.66657151,3503,74188,0.097,0.462,0.06,6267,700.6,1253.4,27.2,0.019525115,0.336382331,85.8,2,9.9,2.3,0,38.863571,-77.063453,38.863045,-77.059507
31071,38.862753,-77.05428,51013103502,10.12121212,0.43,0.66657151,3503,74188,0.097,0.462,0.06,6267,700.6,1253.4,27.2,0.104908946,0.453726764,85.8,2,9.9,2.3,0,38.86182,-77.0541,38.863045,-77.059507
31091,38.859254,-77.063275,51013103502,19,0.43,0.66657151,3503,74188,0.097,0.462,0.06,6267,700.6,1253.4,27.2,0.241308867,0.533042279,85.8,2,9.9,2.3,0,38.860725,-77.061226,38.863045,-77.059507
31916,38.829545,-77.047844,51510201801,31.67676768,0.298,0.655375552,6111,86002,0.056,0.204,0.035,11128,873,1589.714286,29.5,0.25825593,1.802020566,78.5,3.4,13.8,1.1,3.2,38.829773,-77.050811,38.814009,-77.053763
31043,38.810743,-77.044664,51510201801,15.02020202,0.298,0.655375552,6111,86002,0.056,0.204,0.035,11128,873,1589.714286,29.5,0.094038259,0.867992696,78.5,3.4,13.8,1.1,3.2,38.810532,-77.045715,38.814009,-77.053763
31097,38.812718,-77.044097,51510201801,19.66666667,0.298,0.655375552,6111,86002,0.056,0.204,0.035,11128,873,1589.714286,29.5,0.120584561,0.849697343,78.5,3.4,13.8,1.1,3.2,38.812199,-77.045319,38.814009,-77.053763
31915,38.818748,-77.047783,51510201801,7.525252525,0.298,0.655375552,6111,86002,0.056,0.204,0.035,11128,873,1589.714286,29.5,0.018156113,0.73898919,78.5,3.4,13.8,1.1,3.2,38.818778,-77.047577,38.814009,-77.053763
31918,38.812351,-77.040691,51510201801,26.54545455,0.298,0.655375552,6111,86002,0.056,0.204,0.035,11128,873,1589.714286,29.5,0.401342157,1.14749634,78.5,3.4,13.8,1.1,3.2,38.812199,-77.045319,38.814009,-77.053763
31083,38.82175,-77.047494,51510201801,21.12121212,0.298,0.655375552,6111,86002,0.056,0.204,0.035,11128,873,1589.714286,29.5,0.199254719,1.017788193,78.5,3.4,13.8,1.1,3.2,38.821128,-77.049651,38.814009,-77.053763
31910,38.822738,-77.049265,51510201801,10.95959596,0.298,0.655375552,6111,86002,0.056,0.204,0.035,11128,873,1589.714286,29.5,0.063137105,1.045926273,78.5,3.4,13.8,1.1,3.2,38.822848,-77.04998,38.814009,-77.053763
32050,38.997653,-77.034499,24031702800,2.282828283,0.459,0.613048831,4874,54559,0.03,0.34,0.03,2938,4874,2938,36.5,0.298810798,0.505072773,67.3,9,20,1.8,1.9,38.999625,-77.03215,38.993841,-77.031321
32054,38.999679,-77.051168,24031702700,2.04040404,0.628,0.572132995,7098,47320,0.091,0.254,0.013,2877,7098,2877,29.4,0.638693408,1.833888195,64,16.7,11.5,4.7,3.1,38.993949,-77.051682,38.993841,-77.031321
